tweet_id,cleaned_text,airline_sentiment
569890152832749568,power outlet seat go keep site forever,negative
569889475658178560,would appreciate call regard horrible experience gate agent hold min hang,negative
569888762982850560,understand attempt change information identical tell call,neutral
569888646633017344,go flight phl phx min estimate departure nobody board update,negative
569887957810864129,bag still miss,negative
569887533267611648,seriously doubt still sit inside gate,negative
569886919833874432,customer service dead last flt delayedcancelle flight bag lose day last flt delayedcancelle flight meal voucher,negative
569886537128632320,flight ricdfw cancel flightle yesterday amp hold cust service e hour answer,negative
569885003020181504,take private jet bora bora time land call oprah,neutral
569884559380238336,call number list sure next friday get real live person line,negative
569884071758835712,thank cancel flight flight today miss require training happy customer,negative
569884052758659072,strike three guy suck,negative
569883910735159297,day row buy suggest review policy respect unaccompanied minor seat sun,negative
569883672679215104,app seem work use mobile site,negative
569883558749335552,wife fly italy recently buy ticket via finnair flight operate usair get dividend mile credit,negative
569883376041250816,hour delay phomia airline bad get bad foolish american merge treat customer like crap,negative
569883285989531649,    hour late flightr still email work supervisor need documentation approve last minute vacation day request,negative
569882980992335872,    hour hold get rebooke new flight yesterday ask new itineraryconfirmation email send,negative
569882442129133568,here sit hold hrs flight cancel flight disconnect twice,negative
569882324713783296,cancel flight flight tampa philadelphia today due runway condition yet tonne usairways flight land today explain,negative
569881123741937664,phone system work bump time need get mco,negative
569881062169567232,flight plan delay tuesday due computer crash,negative
569880207911460864,phl bgm believe happen two week,negative
569880100218544128,maam door close min prior departure min laughter agent,negative
569879818063507457,plane leave agent door close early,negative
569879601784041472,call time redeem mile point get advertise mile make hard use,negative
569879100971753472,arrive flight schedule depart door close agent,negative
569878754551599104,need speak live person recording tell sit luggage y,negative
569878117583622145,thank information,positive
569876325588197377,need move reservation due weather middle part would like change depart airport,neutral
569874973021622272,could thankful crew ground air today help sick kid lost bag,positive
569874944282234880,thx delayed checkin noon flt mia force take late flightr flt delay cincy miami hrs,negative
569874553175810050,get extremely frustrated phoneonline service merge frequent flyer mile,negative
569873968175259650,already spend min today handle minor child shame treat year old girl like,negative
569873190190600192,someone help travel issue today,neutral
569873091763032065,first pilot late flight maintenance exactly happen two week ago unacceptable,negative
569871932251729920,nothing usair point email state would charge thank reply,neutral
569870924410970112,never fly airway american share nightmare story many other know fly,negative
569870657246404608,never treat poorly airline life military family alot fly,negative
569870445710671872,    burn lot time cell minute work flight issue hopefully fly home morning,negative
569870442388983808,would rather plane get expose nasty contagious virus work wth get flight change late flightr date,negative
569870374638235649,amp weight restriction carry luggage find measurement weight restriction tia,neutral
569870248779902976,work buy rental car fail get location pay get,negative
569870128915083264,hold minute count,negative
569870036992593920,discover flight cancel flightle yesterday finally notify flight cancel flight,negative
569870007368331264,appal departure mess return suppose fly alone two sick kid,negative
569869978217914368,tweet day get live cust rep make sure world know care customer health,negative
569869163029762048,thank,positive
569867947130421249,    call say runway clearing problem thing,neutral
569866875452203010,decide good sport give guy another shot flight delay,negative
569866461172387841,hold hour yesterday speak agent hold phone min let bashing begin,negative
569866081164111873,flight dfw cancel flightle today,neutral
569865823415902208,add ktn exist reservation,neutral
569865637666930688,please fix unproductive check process check station people work total mess,negative
569864720305553409,,negative
569863183961165826,suppose fly dallas help get new itinerary,neutral
569862572540878848,clt baggage crew deserve run make connection bag still make,positive
569861759240171522,thank,positive
569860355746213893,deny mom flight need breast pump part full flight please fix asap,negative
569857037477158912,rely airways mistake awful customer experience,negative
569856874604048385,thank website crash,negative
569854370726064132,hold hrs flight cancel flightle amp anthony beyond rude helpful weigh,negative
569852380327612416,nightmare ever end find flight today delay due ground handling delay affect prior flight,negative
569850182784966656,alright please give scott bdl bonus excellent customer service,positive
569849295786127360,get get get excuse,negative
569849281533874176,refer email like tell people get upgrade otherwise know already,neutral
569848398129565696,first luggage get stick different city get back today amp one employee steal pair glove,negative
569846619996360704,reserve flight companion certificate mail certificate verification thx,neutral
569844919617101824,flight schedule quintana roo mexico reflect newly adopt time zone change est,neutral
569844782702338048,sure know pamper customer strand abroad    ,negative
569844191938908160,maybe drive,neutral
569843749230133248,suck pass saving,negative
569843142830071808,thank apology,neutral
569842257588846592,help refund phone guy could help website let submit reply,negative
569841949185839104,take late flight whole new level,negative
569837569392967680,thank elaborate response,positive
569833680316829696,guy screw trip thank nothing,negative
569832968954499072,refund system,neutral
569827255653941248,seriously ridiculous wait hour luggage land,negative
569827206928715776,case send email link ill show,neutral
569825936788598786,wait min far luggage,negative
569825133705216001,time tweet tell horrible attendant flight lga feel jail,negative
569824422279950336,hello anyone,negative
569822645065093121,force section check carry would pack differently check bag even allow,negative
569821862873726976,raleigh chicago upgrade must fly screw usair elite bail airline,negative
569820790905970688,flt hrs late flight baggage see deliver suitcase wet inside amp,negative
569817859406352384,get hotel agent nothing help top send luggage wrong flight,negative
569817051482726400,take late flightr flight book corporate disney travel dept agent offer little help,negative
569815690531758082,computer system go understandable agent make bad help anyone else,negative
569815061440679937,employee responsible social medium content yes probably care however action last night say otherwise,negative
569810990189191168,flight get minute early goodwill go bag minute late flightr,negative
569810057795391488,wow awful customer service,negative
569802676914909184,merge american negatively affect quality integrity long fly,negative
569783738210525184,many agent work handle thousand call,negative
569777311475765248,good amazing follow please,positive
569776946365620224,flight delay miss connect flight please help alternate thank,negative
569775147919372288,thank ask,neutral
569772867774230528,three hour wait count wait reservation phone serious,negative
569771711408644096,happy note crew wonderful say enough great thing pilot,positive
569771270839013376,mess cause computer system flight hour late flight gate est min wait,negative
569764668366938112,storm storm customer service joke hour wait time speak someone never fly airline,negative
569763137819267072,guy luggage san jose suppose deliver hotel hour ago please contact,negative
569762394169221121,fly figure worth mile lifetime first last ever flight airway,negative
569760267485122560,pls get back tallahassee one ever strand gainesville long,negative
569760231846072321,miserable airline loss revenue reflection extinct merger delay inevitable,negative
569760128343220224,point merger business turn profit anymore,negative
569759999083171840,love give feedback link fill personal info form guy good,negative
569759558777892864,finally get ahold agent another hour thank follow recommend call back feature,negative
569759459632750592,ringle brother barnum bailey keep eye peel clown car,negative
569759330662109185,mention fact flight delay computer,negative
569759291839803392,add frequent flyer number website help,negative
569759259480600577,get plane wait hour half speak someone reflight booking problem,negative
569759131143262208,please trivialize joke slow day slow experience,negative
569758956941234176,agent phx customer service desk hour ago line people long,negative
569758821310017536,sorry help midnight pst hell still hold minute customer service line,negative
569758649112854529,like think america airway start operate rule communist russia,negative
569758482989084674,guy nice give route jet blue southwest least treat customer properly,negative
569758349354340352,nope apparently way guy business guess fly southwest blue,negative
569758145020428288,keep think massive practical joke someone go appear thin air take reno tonight,negative
569757977785184256,people line one agent,negative
569757907048202240,way plan ben wait line customer service phxfor hour,negative
569757773937770496,already plan local boycott washington area,negative
569757651539660801,legitimately say would rather drive cross country fly airway,negative
569757363797757952,despite fact see answer people twitter mundane refuse answer,negative
569757234260942848,guy bad airline ever deal notification keep customer update terrible service,negative
569757094166994944,hey guy thank answer thank keep hold hour customer service pst,negative
569754180883247104,progress good luck patrick,neutral
569752107730890752,fine really like pick seat,positive
569747533641199617,bad airline ever travel,negative
569747390758047745,lazy inconsiderate unprofessional airline ever travel,negative
569747046338588672,pride service concern wife everyone else flight care,negative
569746612433629184,horrible people say sleep,negative
569746398519955456,charge company wife miss connection send luggage another flight,negative
569745728693784576,call hang,negative
569735732060753921,get message site call flight give hold hour,negative
569734884396302338,lose passenger today uphold promise excellent customer service,negative
569734868344684544,yet staff philadelphia fail send luggage home,negative
569734821091487744,try todaygive minute hold time,negative
569731306092961792,number email purpose send tweet,negative
569729663351832576,thank ill next time,positive
569729072697352192,still say check flight information incorrect everything enter correctly,negative
569727223357427712,say estimate leave hour ago leave yet thank useful information,negative
569726849988878336,customer service horrendous way employee speak customer lack care problem flight,negative
569726350380150784,mom sit hour wait flight ultimately cancel flight give tuesday morning flightno compensation ugh,negative
569725021951791104,anyone airline know job,negative
569724225466073088,bad airline time,negative
569722436935151616,deny standby check bag cvg phl take delay hrs late flightrexcept lose bag cvg,negative
569721813220995072,remind today fly,negative
569721779645767680,look like bag rescue thank,positive
569721604315312129,try get book reservation system let day,negative
569720701197750272,bad,negative
569719964023853056,make folk run gate explanation zero cart transfer elderly handicap,negative
569719741906075648,wait airplane total hour take flight todaythis usually happen,negative
569719242427396096,give option new flight get plane phlmia year bad travel experience ever,negative
569718807939428354,let stand flight due check bag cause get hour late flightr get phl amp bag make,negative
569718492108230657,merge marketing department would believe maybe get home,neutral
569718474047664129,absolutely bad experience life phl hrs fail departure gate zero communication help,negative
569717336959160323,soon call customer service speak representative disconnect,negative
569717188468334593,try call customer service since hour disconnect speak one,negative
569716908787933184,give information attitude,negative
569716670689902592,look help recover item leave airplane evening,neutral
569716646165778432,attendant gate enjoy watch flight destination take horrible attendant give,negative
569716449704587265,strand without update departure board cancelled flightle flight,negative
569715656632999936,absolutely terrible manage delay delay undelayed delay time office hour,negative
569715361660207105,rude unreliable horrible company equally rude unreliable horrible employee stay tune,negative
569713111537717248,take hour offload bag especially take min get jetway get plane land,negative
569710305707601920,flight philly mia bwahahaha delay hrs air min turn back around,negative
569709901737406464,tired pay luggage amp less stellar customer service,negative
569709870729068544,hear debacle dca happen new orleans flight,negative
569709195936735232,think little weak sauce zero inflight entertainment hour flight salt lake philadelphia,negative
569709103188197376,fly good weather land another technical issue gate improve service lose customer,negative
569708507961950209,strand customer reflight booking problem answer phone way treat platinum member,negative
569708139517480960,make reservation online receive confirmation email bank say transaction go help,negative
569706908002578432,bad flying experience life flight schedule departure phl hrs late flightr guess,negative
569706041673322498,issue memphis travel advisory tomorrow winter weather come,neutral
569704108095111168,update flightit three hour delay thank,negative
569704066760232960,partner different hotel phl clarion prove difficult amp customer friendly,negative
569703596914282496,truly dissapointe flight delay go miss connection expect rebook flight,negative
569703468736376832,kind screw day least outbound save strand,negative
569702495926267905,nightmare try get costa rica phl today stick miami one answer number,negative
569702009751916544,ummmm think air computer hour flight hour late flight,negative
569701230479413249,comedy error continue get gate break truck way,negative
569701192449654784,instruction say call say,negative
569700068476866560,since loyal usair customer sure make meright want get home amp back work,positive
569699694454001664,fact get notify hinder ability look alternate flight snap,negative
569699616750489600,really fudgin delay,negative
569699279566016512,discover bill rescheduled flight cost second day lose work,negative
569698944084680704,today usair cancel flightle reschedule flight amp notify except possibly home phonenot helpful since,negative
569698937281470464,get phone,negative
569698882797641728,thank ruin last night vacation worry flight record,negative
569698150757244928,janet amp denphl flight cancel flightle saturday usair rescheduled automatically amp notify email additional cost,positive
569697267856187392,hrs try reach real human finally hold hrs synch reservation,negative
569696666611261440,     idiot take plane amp give someone else fudger flight philly orlando,negative
569696521425281024,miss flight rude csr flight till tuesday answer twitter help hope,negative
569695412740714496,delay hour try get give update please,negative
569694350831161344,always nice customer service manager threaten customer stand understaffed line last hour,negative
569693042040418304,pass hour mark call give morning,negative
569692835907129345,lose amp find wife lose phone philly amp follow web instruction call answer,negative
569692108367400960,help seat assignment people flight phx hnl seat split anything great,neutral
569691438784647168,followdm please,neutral
569690010531680256,dinner reservation minute try get since breakfast,negative
569689743061069824,clt please send one cust svc rep cust svc counter assist line door,negative
569689324595376128,help hold almost two hour try get home,negative
569688335788036096,please call late flightr acceptable neither hold hrs,negative
569687410969321472,sit gate min give,negative
569687262444720128,would need wait hold hour website work correctly please respond,negative
569686624721707009,get answer question hold hour get message say take call,negative
569686602940858368,hell overbook plane know people actually seat assignment     poorplanne,negative
569686000240345090,bad service reagan int rarely post company service annoyed weather relate flightdincompetence,negative
569685606202093570,hold hour get hour hold morning answer help,negative
569685186495057920,farmy phone wait time long coverage,negative
569684917145223170,chairman prefer lifetime mile air reward upgrade usual,negative
569684686160719872,flight operate nma arrive follow flight reagan national,neutral
569684138304741377,minute delay take minute wait check bag really,negative
569684101197910016,hold minute terrible customer service mess reservation,negative
569683278715883523,help get luggage back teen try change world,negative
569683111404908544,southern hospitality luggage delivery service sav awful great deliver empty promise luggage ampwaiting,negative
569682877300023296,flight air plane mechanical issue wait minute help customer service help management,negative
569682751063924736,flight miss due mech issue food voucher transport different airport rental reimbursement,negative
569682545375354880,control stupidity room plane come well mess,negative
569682454757257216,interesting forward compliment never complaint world bad airline,negative
569682228269068288,flight delay crew availability give get tpa hrs past schedule arrival,negative
569682194236641282,airport dca airline mess flight also cover hotel cost dca hrs,negative
569682192332234752,line min mechanical issue cause miss flight rep upset people,negative
569682149277900800,entire flight crew flight bo phl wonderful job make experience totally suck,positive
569680829481406464,someone please answer call waaaaaaite,negative
569680782622633984,hold luggage hostage flight,negative
569679976053805056,major issue get boston crew exceptional let see thing roll philly,positive
569679450750750720,try set phone interview day hope position fill link work,negative
569678919307280384,email,neutral
569678632567881728,call find rebooke tomorrow ask number email day info,negative
569678568692719616,    airway care customer bad experience today airway wife toddler,negative
569677827068579840,thank whole team ontime flight despite inclement weather,positive
569677776384598017,rude staff say care market place food go vacation work nice huh,negative
569676612851134464,happen frequent flyer mile earn merger complete,neutral
569676387113672704,get stand list early flight dca status check bag suppose thank,negative
569673913892003840,flight keep getting delay late flightr late flightr,negative
569673622505328640,idea flight miami leave second time,neutral
569672763536842752,contact get automate response give code,negative
569672330261106688,yea give cent dollar,neutral
569672234949742592,really letter say discuss serve drunk drink help current situation,negative
569672202037170177,great thank,positive
569671871634935809,mean might care sister assault one flight,negative
569671712830308352,top dozen ppl miss connection one person customer service abysmal,negative
569671624921915392,often airline easy work need change flight time attendant mke make day,positive
569671485930876928,possible someone drunk bring wheelchair keep serve,negative
569671413671591937,service phl abysmal hour runway wait gate information anywhere miss connection abysmal,negative
569671332092252160,    bad customer service ever let people assault flight nothing,negative
569670882207129601,provide pilot flight new feature merger,negative
569670708818780161,know flight pilot come thank,neutral
569669921258409985,guess people sexually assault flight nice customer service,negative
569669815205560320,please help need plane wait tarmac baggage take still thru custom,negative
569669786810114048,usair return phl due issue fire detector happen next,negative
569669547210309632,specialist say would talk stewardess serve drunk drink really help,negative
569668704524308480,wrong boston plain leave tonight son need get back state college,negative
569668310637404163,two hour hold talk agentthen disconnect try two day wtf hire csrs make,negative
569668179758350336,pilot     least another hour earth would board plane make sense,negative
569668051764969474,flight please get flight plan already issue century,negative
569666926294798338,inbound flight arrive schedule outbound departure still time,negative
569666826352898048,thank three cancel flightle flight make raleigh charlote lexington philly istead raleigh philly,negative
569666501504073728,rant cont top reschedule flight tpa already delay bad,negative
569665202616020992,advise happen departure delay clt,negative
569663875836219392,provide info check stroller car seat cost restriction need bring seat stroller,neutral
569663278298890241,delay mechanical issue weekend flight ridiculous tweet long delay,negative
569662906842750976,another great flight thank show dad wonderful customer service    ,positive
569662030984056834,happen sit philly hour pls take care flight chicago least least know flight,negative
569661154638872576,answer flt still time ground gate need help pls,negative
569661113593425920,plane schedule come time actually happen bozo room,negative
569660306298945537,reason avoid like plague glad see merger work well,negative
569659952681361408,word accommodation passenger arrive charlotte lot tired passenger,negative
569659646916440065,thank couple easy hassle free flight today professional friendly staff make everything easy,positive
569659137581326336,hire smart people system keep crash instead mook man airport,negative
569659027073867777,flight keep tell min take hour first time good,negative
569658553381883905,wrong guy inability get plane philly time pilot give answer,negative
569658168097292288,guy bad fly philadelphia two jetway available time plane,negative
569657895522054145,receive two reservation checkin two different flight one flight tomorrow morning need assistance asap,neutral
569657128866095104,luggage wait hour flight,negative
569656884262793216,cancel flightle last part ticket confuse email receive whether value remain someone ask,neutral
569656088817233921,suck philadelphia let plane,negative
569655603783708673,piss thousand east coast customer delay long flight fail,negative
569655302871580673,please people hold flight phoenix san jose pull gate schedule depart,neutral
569654471342600193,hour count kind travel voucher get,negative
569654319391354880,wait gate hrs wait stow luggage,negative
569653977714962433,wait get bag flight delay plus hrs delay way never fly,negative
569653415317413888,florida flight service suck,negative
569653219229630464,gate agent flight provide update seriously ridiculous long people wait,negative
569652631938985984,ivr hang high call volume need help call,negative
569652266006941698,tweet apology enough delay fiasco none insult gate agent bad except mark bad clt,negative
569651499422375936,sorry philly tell,neutral
569651459152859137,pilot flight show departure amp broken computer next time fly flight,negative
569651165396373504,pilot say go take minute maybe system come back online,neutral
569651085348110336,flt elm still gate still make thru custom,negative
569650819894652928,accord costumer support website hold money hostage anything,negative
569650751598944256,way tell gate go stick tarmack intl flt flt go elm gate,negative
569650547562811393,suck delay mom flight cancel flightle delay flight todayall mech issuesshe sleep airport,negative
569649975342333952,routing system go ground long haul flight think plan,negative
569649590632374273,give wifi password smh,negative
569649433635368961,sit gate flight hour due computer backup plan place,negative
569649297731399682,cancel flightle need locate baggage,negative
569649203753791488,need help locate bag arrive denver last night midnight charlotte flight haydensteamboat,negative
569649125525983233,happen,neutral
569648671870099456,go computer flight ground airline suck much,negative
569648534569361408,hrs late flightr finally take,negative
569647597666889728,hold passenger hostage computer crash customer friendly let plane get move,negative
569647318535786496,hold hour,negative
569647082870415361,pilot tell airways flight across country stop due computer system failure,negative
569646886610702337,flt land half hour ago single bag yet baggage claim hate much right,negative
569646309159927808,one please answer phone,negative
569646045656948737,word delay reason twitter aflame flight tracking computer crash rumor true,negative
569645836109418496,stick gate charlotte wait release paper fix broken computer system,negative
569645701291843584,sit gate flight hour due sabre backup plan place sabre fix,negative
569644766779936768,cancel flightling want put hotel night guess,negative
569644694759714816,get beer please flight,neutral
569644249337110528,really delay virgin island even food voucher,negative
569643648910028801,bad ever,negative
569642526065471488,february row strand try return cancun contact info way rebook,negative
569642419307864064,printer problem cause sit runway min get together,negative
569641916855402496,nothing like back back delay flight let hope one hour like last time,negative
569641343254970368,please help find luggage since one lose customer service suck,negative
569640733466103808,happen reagan airport dca long line four people work checkin,negative
569640574971715584,check bag bag handler break suitcase steal camera bag return trash bag,negative
569639784819372032,hopefully crappy service improve become,negative
569639305016152066,people work counter massive line poorly play,negative
569638835539349504,go clt,neutral
569638678194040832,lose bag land hartford tonight deliver danbury tonight,negative
569638479157723136,idea geek plug server way phx,neutral
569638381375909889,contact awful experience flight bufclt,negative
569637822929317890,    nvm bad hour half,negative
569635479383085056,crappy flight due delay rude staff member happy report pay check luggage ruin,negative
569635391965405184,always let,negative
569634364780351488,please keep emily gso airport ticketing staff amazing,positive
569633357451153408,understand get missing mile flight dividend mile account,negative
569633323997212672,seem find pilot flight never see anything like,negative
569633287204773888,really meal voucher hour flight delay virgin island,negative
569633285288157184,automate message say line busy join queue,negative
569633099174322177,suggest contact via phone send mail original ticket amp result,negative
569632828478136320,stick ramp dca air computer system crashedeverywhere,negative
569632685318115329,flight hell,negative
569632379326869504,give hour hold still need receipt last time promise never arrive help,negative
569632283046469634,prepare claim bag lose many valuable carry hand,negative
569630712233627648,tell deserve delay book last flight hear inconvience miss flight,negative
569630148468670464,update computer outtage affect flight national northeast eta resolution,neutral
569629882323496961,flight bad experience ever flight regret open air mile card,negative
569629631814508544,hello never receive confirmation code flight though confirmedso say automate reply idea,negative
569629346777968640,hour phone wait call back find luggage,negative
569628521666117632,go     sit gate minute,negative
569628242044428288,ams phl today flight attendant downright rude hostile make hour flight even worse,negative
569628145030004736,hell put hotel strand message say mechanical issue weather,negative
569627574336421888,wife leave phone flight awe friday february upon land minneapolis get back thank,neutral
569627477200535552,deal flight computer network,negative
569627346166284288,anyone actually work dividend miles department,negative
569627079458865153,flight philly system wide tech issue,negative
569627069463842816,huge system problem dcamanual check flight board sit gate due system issue frustrate chairman member,negative
569626882053787649,epic fail clt ystrdy wcancelle flightle flight staff communication amp refund unused portion tix keep classy guy,negative
569626841046224896,tryng rsrv flight phone past day keep get automate message call back,negative
569626683139104768,get int flight intentionally rude staff make horrible flight unsuitable plane,negative
569625848334000128,plane bo clt min still gate crew say systemwide computer prevent paperwork info give,negative
569625599570014209,hold today connect passenger come delay flight,negative
569625053916061696,provide good service today thank much,positive
569625014179377152,guy please give update sit tarmac flight yet website still say time,negative
569624406437306370,flight cancel flightle buf today wait line hrs amp cus service rude flight tue need get roc,negative
569624021605740545,seriously keep try seven hour corporate policy,negative
569624009354170369,name rett cavan gofundme page go take last breath tonight airline care money,negative
569623606684209154,would let switch different set flight could spend time family pass away,negative
569623415767871489,month old suffer rare form cancer customer service agent compassion disgusted,negative
569623396729917440,good part hear attendant give voucher person next hotel bgr guy say,negative
569623359304003584,horrible cust service exp dia today wife wait hrs plane flight cancel flightle still wait bag,negative
569623211324735488,really good defer responsibility,negative
569623190730887168,thank much ask pay switch different flight could spend time die nephew,negative
569623164105433088,    could bad airline experience rude unhelpful get yell need help,negative
569623156337586177,please help bag way get customer service since morning help,negative
569622857120137216,real staff behave offensively flight please look message want particular,negative
569621714046455808,glad people put coat storage area though would super unfortunate leave floor,neutral
569621698905022464,lax connect term term min layover due delay usaa realistic hold,negative
569621548446957568,good luck get cool,neutral
569621412325023744,leave item plane bosphl friday call phl airways amp leave msgs return call point,negative
569621365634015232,great way kick someone cancel flight noon flight rebook one two hour south tomorrow,negative
569621238152368128,thank make check bag space empty flight attendant dirty look,negative
569621210746789888,apparently computer crash bwi update flight move,negative
569620355783925760,make bahama work luggage know happen anyway get helpinfo,negative
569619861879590912,hrs late flightr still home hotel rental car etc old happen customer service first priority,negative
569619668060807169,see online fee wonder way pay ahead time instead kiosk,neutral
569619075246235648,cancel flight flight time make decide sampgs cancel flight return flight thank,negative
569618838767181825,need get together,neutral
569618750946873344,hold min attempt get receipt show change fee upcoming flight please help,negative
569618538924789760,everyone flight lax rdu enjoy wait hour amp half baggage claim bag,negative
569617777075625986,need corporate office number please deal number,neutral
569617704644165632,cstsvc phl honors system reality rcd change hpn extra hour phl get cle,negative
569617332907212800,raleigh baggage carousel staff aggressive towards people wait hrs bag flight,negative
569616551239917569,flight delay time arrive bhm,neutral
569614672061575168,hold hour book use take flight voucher online,negative
569614422496444417,get baggage rdu,negative
569614361574158336,bad customer service flight always delay,negative
569613897516380160,go make wait phone long time least turn ad eat away soul,negative
569612804350717953,despite mechanical issue many delay follow cancel flightlation still get vegas thank great gate agent,positive
569612379811676161,airlines rdu hold onto baggage hour already everyone still wait,negative
569611341394264064,learn never fly lose customer group hundred company,negative
569610893052518400,speak rep poor communication bag still sit philly train staff,negative
569610759795314688,thank bad customer service face earth love hrs hold along cancel flightle flight,negative
569610542723309568,try reach guy run time patience want flight honor want confirmation,negative
569609828831780865,bereavement discount airfare grandfather pass need attend funeral week,neutral
569609621834301440,six hour even gate agent get feed leave line front empty desk stay classy air,negative
569608831816351745,lose pilot,negative
569608141689753600,ad phone system wait rep annoying thing ever especially wait min,negative
569607757784952832,miss connection due delay las suppose,negative
569607719713288192,might cancel flight mechanical issue hour late flightr people still wait zero information please send help,negative
569607287867883520,hour agent keep wait,negative
569606281998299137,hard unload bag order arrival min count flight,negative
569605710314668035,policy tell customer help sorry unacceptable,negative
569605690471288832,thank correctly interpret last tweet non sarcastic delay flight yyz terminal dance party,negative
569605604416888832,help put people hotel miss flight policy,negative
569605521050898433,friend kphl tell rep woulda go home try tomorrow,negative
569605258621661184,ann marie lga good ticket agent ever,positive
569604286369431552,waste day vacation problem one two plane,negative
569604198771363840,unacceptable way agent gate treat pay customer,negative
569604041141039104,mad love nyc,neutral
569603833804038144,like usdelayway another long paperwork relate flightd delay friday charlotte today philly,negative
569603523954016256,customer service clt terrible flight delay jfk hour get clt horrid customer service,negative
569603357406576641,flight phil update suppose leave minute ago sit airport wonder,negative
569602860020850688,flight aircraft gate crew hour late flight destination come,negative
569602817633222656,please someone contact regard miss bag day online tracking show nothing,negative
569602407417692162,delay blue sky,negative
569601913832022016,ill never fly due emotional amp financial stress cause one staff member error,negative
569601628279480320,bag,negative
569601275672829952,thank incur approximately dollar fee due staff member screw,negative
569601264679559168,gate supervisor ask superior name response receive ceo,neutral
569600990430806017,    wait far customer service yes bad weather air traffic controller answer phone,negative
569600989055086592,gate supervisor emplid allow flight leave jfk feb customer make final boarding call,neutral
569600757516914688,thank bad make two day train trip look appeal,negative
569600720254541824,get kid info dca bgr phone line tell call back late flightr,negative
569600023597428736,pretty ridiculous phx sky harbor employee work check sunday afternoon min amp counting,negative
569600009097904128,really hope get charge flight could handle influx call bummer,negative
569599725240000513,hold hour please help,negative
569599532268449792,promise help nvr fly even pay fly sum else,negative
569599260288819201,yesterday delay six hour wlil explanation pay lot fly amp treat customer,negative
569598915722518528,nothing issue fly wthat,negative
569598852912668672,update passbook pass gate change,neutral
569598323621023745,customer service fail today experience ensure good never utilize,negative
569597857013084160,hold min cancel flight reservation afternoon another way web tell call,negative
569597711789502464,suggest failure make huge donation charlotte provide great customer service today unlike,negative
569597328522387456,concerned gate attendant afternoon,negative
569596783011217408,plane force get due mech wait need housing meal stt need help arrive stt please,negative
569596364197199873,need actual person customer relation refund call dispute charge credit card,negative
569596357381644289,attempt call airways dividend mile minute help hang    ,negative
569596034059358208,need link get person say know bag lose nonstop phx jfk,negative
569595745126494208,absolute crap week,negative
569595534916202496,get transf dividend milesneed change flight grandma pass need change ticket asap update wait time,neutral
569595123799101440,try get partner pnr spend hour hold know snow somewhere awful,negative
569595015518793730,phone hour wait customer service get wrong fight information cost hour trip frustrating,negative
569594973949206529,say luggage hold almost hrs hang,negative
569592443542343680,cancel flight every flight,negative
569592390211801089,reservation phone number work call last day get,negative
569592368518660096,gold dividend member get anyone phone handle cancel flight american flight tonight,negative
569592120954236928,really nigga fuck boy,negative
569591310589431808,sympathize reweather issue time get tough call folk two hour hold minute fix,negative
569589123218079745,tell supervisor guarantee empty seat standby passenger flight cancel flightle sell,neutral
569589028590391298,plane ground long air,negative
569588578159697920,fail day long blame,negative
569588465593143297,contact number corporate baggage office phoenix,neutral
569588073438121984,hour count hold,negative
569587844693536768,cancel flight amp reschedule flight amp still get update amp find current flight account,negative
569587663692554242,hour plane knowing maint issue ahead time announce another min plane,negative
569586372866150400,accord dca seem recover nicely yesterdays snow cancel flightle flight,negative
569585968610615296,cancel flightle flight avail flight phl today say sell buy ticket need refund,negative
569585747503611905,seriously service issue right decide tweet unbelievable,negative
569584885108748290,flight sit gate min door open since arrive still jet bridge someone help,negative
569584719089836032,new fas dfw clt morning great job well do,positive
569584207011434497,board plane know maint issue,negative
569584057270575105,livery back day,neutral
569583725408870401,wait day atl since flight cancel flightle standby tell seat group show late flight get phl,negative
569583698640818176,link work,negative
569581828258078721,spend hour line try get flight home tonight cancel flightle hour late flightr even snow dca,negative
569581400850096128,flight leave hour mechanical delay need lodge voucher meal tonight thomas see,negative
569580275182772225,care elaborate cha dca cancel flightle evening,negative
569579478168547328,help fall one plane,negative
569578297945919488,bad flying experience guy need well,negative
569578016843669504,go miss connection flight home delay gate agent get planeso frustrate,negative
569577771292237824,never fly guy customer service awful,negative
569577696793006080,tell man flight next hrs standby nothing option try get sick child,negative
569576236541825024,miss connection due delay tell look good tmrw either stick help,negative
569575780864241664,employee name van ticket counter extremely rude father try get home sick kid miss flight,negative
569575176322424832,stupid do web development yrs issue confirm support website,negative
569574737929576448,offer provide hotel anything flight hour away,negative
569572536834498560,hang start think personal,negative
569572184768835585,painless effortless flight indy phl flight attendant tory fantastic give lady raise asap,positive
569572095794917376,character yea right thank patronize,negative
569571654998888448,min delay mechanic replace rivet min late flightr turn mechanic wrong size rivet min pathetic,negative
569569120951390209,would love could get wife home sometime soon stick orlando stick philly long,negative
569568612215865344,churn rate increase second,negative
569567629083430912,hold reservation desk hour help,negative
569567252363812864,service philly unacceptable look well service old hard time,negative
569567084721655808,phl btv today make deplane sunday know maintenance available,negative
569566712397471746,thing nondelayed flight get shit together get,negative
569566514132717568,todayno reason anyone approve merger airline reason fear lose business,negative
569566323912671232,look well service,neutral
569565598772043776,customer service philly deplorable rude amp unprofessional gate agent delay amp cancel flightation,negative
569565468937232384,flight dfw cancel flightle today,neutral
569565125344141312,look well service,negative
569564566272811008,mobile app horrible need major overhaul,negative
569563297164480513,get well employee,negative
569563148472225794,stick tarmac min phl wait someone load baggageridiculous,negative
